user_country,source,content,date
,Twitter Web App,@WarnarSteve @knews_knotes @Liberalguy7 @GasPriceWizard @LA_Stoffel @EC_Kosters My son is in his last year of mechanical engineering ... he's very familiar with thermal dynamics too. And he knows climate change is real.,2020-09-29T23:57:11+00:00
"LB/SouthBay, California, USA",Twitter Web App,"Meet one of our local @citizensclimate Long Beach/South Bay members, BILL @wwnash5! Little Q+A on our insta! https://t.co/LJn0QmIV3c  #ClimateChange #PriceOnPollution #ClimateAction https://t.co/7JZoesljVz",2020-09-29T23:57:09+00:00
"Washington, DC",Twitter for Android,"Climate change will affect every single one of us throughout our lifes. We need a president that will take this crisis seriously. We need a Congress that will invest in green energy, green jobs, and work with the rest of the world.",2020-09-29T23:57:04+00:00
Texas,Twitter for iPhone,@Ilhan Only a total reprobate tries to tell me this is “climate change.”  I’ll throw a huge party when they finally put you in prison. https://t.co/y1tx86ewH7,2020-09-29T23:57:01+00:00
,Twitter Web App,"@quffu @PerryFellow @JohnDiesattheEn I hate to use this term but it's gateway anti-empiricism and anti-fact based opinion. It's a blue print for deliberate ignorance and rejection of evidence. Yes, it seems harmless but it sews great uncertainty later: Evolution, climate change, etc.",2020-09-29T23:57:00+00:00
Canada,Twitter Web App,@erinotoole How about a commitment to combat Climate Change?,2020-09-29T23:56:59+00:00
"Pennsylvania, USA",Twitter Web App,"Antarctica could melt 'irreversibly' due to climate change, study warns https://t.co/v062rDAXLZ",2020-09-29T23:56:58+00:00
Canada,Twitter for iPhone,Me yesterday reading an article about the ethicality of having children knowing climate change is gonna ravage our planet and that we have 10 yrs to get our shit together before irreversible damage. https://t.co/UW1IOy3Ynb,2020-09-29T23:56:57+00:00
,Twitter Web App,@realRobinHood2 @dorothykleinsc1 Now I can’t help but think of climate change as the Demagorgan.,2020-09-29T23:56:56+00:00
,Twitter for iPhone,"@polaroidgguk exactly! plus most don’t even look more into what they will do in presidency, like bide* would do something about climate change where as tr*mp doesn’t believe in it, bide* also wants to help get more testing sites so its avaible for those who need it. bide* may be shit but",2020-09-29T23:56:55+00:00
,Twitter Web App,@ClimateHuman I'm flabbergasted that climate change is not one of the topics up for discussion,2020-09-29T23:56:51+00:00
"San Marcos, TX",Twitter for Android,Spite and pumpkin spice beard oil have powered me to 1st place in spin class today. I wonder if I can package these into an alternate fuel to prevent climate change.,2020-09-29T23:56:44+00:00
"Auckland, New Zealand",Twitter for iPhone,"We shouldn’t be copying anything from Australian energy policies. Your industry is causing climate change, not helping mitigate it. https://t.co/4xQVTA6v5J",2020-09-29T23:56:41+00:00
"Auckland, New Zealand",Twitter for iPhone,"@nzenergyvoices We shouldn’t be copying anything from Australian energy policies. Your industry is causing climate change, not helping mitigate it.",2020-09-29T23:56:32+00:00
Nunya Biznez,Twitter Web App,@TinTincognito @0Jensjohnson3 @4YrsToday @MikeWil05143583 @realDonaldTrump Slamming my timeline w-tons of fake climate change articles isn't going to change my mind. Do some actual research that DOESN'T come from Leftist fake news. Then you'll get a real eye opener to what's really going on. It's a FINANCIAL SCAM using Nature to RIP US OFF FOR TRILLIONS,2020-09-29T23:56:31+00:00
,Twitter for iPhone,@Patrick_DF3 YES! 👏🏽👏🏽👏🏽👏🏽 Awesome!!! ❤️ It would be a stunning upset but we can only hope. If it’s not going to happen now with CA on fire it never will but that’s also exactly why it must happen now. Pelosi will never do enough to tackle climate change.,2020-09-29T23:56:25+00:00
"Ann Arbor, MI",Twitter Web App,Climate change endangering the Great Lakes: “The rate at which precipitation has changed over the past decade simply cannot be explained by historical variability alone...The best explanation is a warming atmosphere and warming global temperature.” https://t.co/iIRCYVz0Fw,2020-09-29T23:56:22+00:00
"Princeton, NJ",Twitter for iPhone,.@tristanharris I work on climate change because I thought it was the most pressing underserved issue of our time. #TheSocialDilemma is getting me thinking otherwise.. is inhumane tech going to ruin us sooner? 🤔,2020-09-29T23:56:14+00:00
"Las Vegas, Baby",Twitter for iPhone,“Peaceful Transition of Power” Piped in Audience Noise Trump “DEFEATS” ISIS “Law and Order”  “Abraham Lincoln” Trump Vastly Downplays COVID Deaths Plays Both Sides on Climate Change Biden Brain Lapse,2020-09-29T23:56:12+00:00
,Twitter Web App,"@beckythecyclist @JoeBiden Agree. Same theme. Facts and facts. White nationalists are biggest threat out there. Fact. Saying ""race &amp; violence"" is racist. Lie, deflect, bully. Same for climate change. Deniers of FACT. Same for COVID. Deniers of FACTS. Same for POTUS. Donald as Not FIT is FACT #TheReidOut",2020-09-29T23:56:09+00:00
http://patreon.com/nadinebh_,Twitter Web App,"@GeorgeAylett George seriously? Trump is a white supremacist demagogue, there are over 200k Americans dead from COVID in 6 months, Trump doesn’t believe in climate change - and he’s even spoken about mining the Grand Canyon for uranium    A third candidate risks splitting the vote",2020-09-29T23:56:06+00:00
,Twitter Web App,"Let's face it, King Donald thinks climate change is a 'Chinese hoax. That's what he called it. Apparently, this leader of the 'greatest nation on earth' can't even listen to the science community. Thinks what NASA is reporting is 'fake'.",2020-09-29T23:55:49+00:00
"Portland, Oregon",Twitter for iPhone,@rogoway Climate change activist owning a tire company. That’s interesting.,2020-09-29T23:55:48+00:00
New Mexico USA,Twitter Web App,"We undertook a ScienceBrief Review on the link between climate change and #wildfire #risk in January 2020, reviewing 57 scientific articles. 116 scientific articles are now available.  https://t.co/dqAzncmFTw",2020-09-29T23:55:44+00:00
San Francisco Bay Area,Twitter for iPhone,@NewsHour @LisaDNews @Yamiche Anthropogenic climate change is #FakeNews . We can’t dominate Mother Nature. It audacious to imply that we can.,2020-09-29T23:55:41+00:00
"Canberra, Australia",Twitter Web App,"@brynnobrien @bhp @originenergy APPEA supports the science on climate change and acknowledges the need to reduce emissions, consistent with Paris Agreement targets, across the globe https://t.co/Eqw9H5t2al",2020-09-29T23:55:39+00:00
"Kingsport, TN",Twitter for Android,"I mean, Architects is the only group of which I know that have actually written songs about climate change, how capitalism has led to it and the fear that it may have caused irreversible damage. On my favorite album of all time, All Our Gods Have Abandoned Us.",2020-09-29T23:55:38+00:00
,Twitter for iPhone,"@peacenow888 @CdnVery @DailyCaller @NYGovCuomo so you’re okay bashing people literally fighting for other’s lives, but when some white people throw a gender reveal party and set 1/4 of america and some of canada on fire causing millions in damages and irreversible climate change you’re quiet...?",2020-09-29T23:55:32+00:00
DUBAI & NEW JERSEY,Twitter Web App,"World can go for the Climate Change Combat but without US! If @realDonaldTrump lost in 11/03 so wait until January 21, 2021. https://t.co/b2LQc3n0HC",2020-09-29T23:55:24+00:00
Canberra,Twitter for iPhone,The @ACTLabor Government under @ABarrMLA’s leadership is already a world leader on climate change mitigation and this announcement shows why we need Labor governments in power across Australia to tackle the climate crisis. https://t.co/gBRJ29vw33,2020-09-29T23:55:21+00:00
,Twitter Web App,"Income inequality fuels populism, white supremacy, and the effects of climate change.  The GOP has mastered the cycle of winning elections on fear of crime and taxes, then pushing austerity which increases crime and debt.  It defines post-New Deal America  https://t.co/8L0rQsBseK",2020-09-29T23:55:18+00:00
,Twitter for iPhone,@MattBetts11 @nytimes I read somewhere that it’s been 12 years since climate change was a question in a presidential debate....,2020-09-29T23:55:13+00:00
"San Luis Obispo, CA",Twitter for iPhone,@CARROT_app @JoeBiden Please tell Joe to talk about his plans for climate change and booting the Cheeto out of office!,2020-09-29T23:55:04+00:00
"Seattle, WA",Twitter for iPhone,@kingditty @ConanOBrien Nazis were a far left party. White supremacists are the KKK. The KKK was a militant wing of the Democrat party. Disagreement about what to do about climate change is not climate change denial. Disagreement about locking down the entire country indefinitely is not COVID denial.,2020-09-29T23:55:02+00:00
"Eugene, OR",TweetDeck,"As a psychotherapist, I am adding the psychological effects of this global oxygen loss to the already considerable statistically verifiable harm being registered to us physically.  *Minute Changes in Atmosphere Have Psychological Impact*  https://t.co/K7ifbZuqDl #climate #ecocide",2020-09-29T23:55:00+00:00
"Castlegar, BC",Twitter Web App,"Column: COVID-19, school and climate change https://t.co/1Bo5DmqUli",2020-09-29T23:54:53+00:00
"Boca Raton, Florida",Twitter for iPhone,@Yeetify2 @PolitiFact But... if what a person says (true or false) doesn’t have a direct impact... is it practical to put emphasis on it? Since Climate Change is directly related to policy whatever is said needs to be examined but not everything falls on the ‘important’ category right?,2020-09-29T23:54:44+00:00
,Twitter for iPhone,@KrisA37039217 @LabyrinthWeaver @JoeBiden It must be climate change,2020-09-29T23:54:19+00:00
,Twitter for iPhone,"Anyone claiming to be smart who doesn’t believe in climate change then they ligitamately can’t claim they’re smart. Barret has memorized laws and rules but she’s not a smart critical thinker or she could logically see the reality before her eyes. Their it’s natural, doesn’t fly. https://t.co/T8fVcGczQR",2020-09-29T23:54:18+00:00
,Twitter Web App,"@farmishly @CPC_HQ @DerekSloanCPC @erinotoole If you want to 'stop' #climatechange - take better care of the forest and mitigate wildfires...b/c #wildfires drive changes in #climate and emit LOTS of CO2. Aerosols in pyro-Cb clouds once in the tropopause go for 1,000s of km https://t.co/M5U89uDfWQ #cdnpoli https://t.co/L8tzYANJRQ",2020-09-29T23:54:17+00:00
Australia,Twitter for iPhone,"""We want to put it out for the world to see that my people are fighters.”  Torres Strait 8 could set 'global precedent' with United Nations human rights fight linked to climate change.  https://t.co/rsEZgCpOvM",2020-09-29T23:54:00+00:00
NYC,Twitter for Android,"😑😑😑 ""When the measures have come up at the publicly traded companies in BlackRock’s portfolios, the company has voted against climate change measures more than 80% of the time.""  https://t.co/4hFxjsU6Wf",2020-09-29T23:53:56+00:00
,Twitter Web App,@WarnarSteve @knews_knotes @Liberalguy7 @GasPriceWizard @LA_Stoffel @EC_Kosters Do both these organization publicly state climate change is a hoax? I'm curious now ... going to contact them.,2020-09-29T23:53:55+00:00
"Newfoundland and Labrador, Can",Twitter Web App,@busyNLmomma123 @alienorris87 Another facet of climate change I think,2020-09-29T23:53:36+00:00
Canada,Twitter for iPhone,Join me for the CHASE workshop - Addressing Climate Change as a Public Health Professional - on Oct 16th at the CPHA Annual Conference. @CPHA_ACSP @Health_Enviro @ncceh @OPHA_Ontario #climatecrisis #publichealth  https://t.co/DjAoufzMTT… https://t.co/tj7nPypQOw,2020-09-29T23:53:36+00:00
"Oslo, Norway.",Twitter for Mac,@MollyBarkingDog @KariByron the climate cant change. You still got dessert-climate in CA. The fires is from people set fire to the woods.,2020-09-29T23:53:35+00:00
"Ottawa, Ontario",Twitter for Android,@djhutch74 Only green will work to resolve climate change. Americans are too afraid to vote green. So I'm afraid your only choice is to storm the capitol.,2020-09-29T23:53:35+00:00
"Coventry, Wales; Welshpool",Twitter Web App,"@Joe_363_ well, climate change can bend all of science and engineering to doing really cool things, which is fine. But fundamentally its a problem to be solved, not an opportunity for adventure!",2020-09-29T23:53:26+00:00
Arkansas,Twitter Web App,Sign the petition. We need a climate change segment in the first presidential @debates https://t.co/6TlLbDo8oW,2020-09-29T23:53:25+00:00
"Texas, USA",Twitter Web App,"#ClimateChange  Warm #Waters Ideal for Killer  #amoeba .. PPE = #swimming  EYEGOOGLES, EAR PLUGS, NOSE PLUGS.. In Warm Waters with out Chlorine Disinfectant, Do not drink! 6:40 PM · Sep 29, 2020·Twitter Web App",2020-09-29T23:53:23+00:00
"New York, USA",TweetDeck,"@SenSchumer @senschumer: Suburban women and Roe v Wade is the key to suburban vote as is  are taxes, climate change and democracy itself.",2020-09-29T23:53:22+00:00
,Twitter for Android,Lefty friends if you see this RT with #ClimateChange 👍🏼 @hatfield_law  @HD_Banyan @herosnvrdie @heydangle @Hector88703520 @hermano_bernie @HMisfitztar @HotDamnTamale @ilakster @ImpDrift @inthejungle319 @its_marco_brolo @JamRock1960 @Jaohl1 @jaxlzz  @jaybefaunt @JayThePopulist https://t.co/E8auREI2OB,2020-09-29T23:53:15+00:00
"Los Angeles, CA",Twitter Web App,"@JooBilly I had my designing urban climate change adaptation class see her speak here in February before the chaos times. The first time I thought ""placemaking"" made sense.",2020-09-29T23:53:09+00:00
"Redwood City, CA",Sprout Social,Climate change exacerbates wildfires like the recent CZU fire tragedy. We can work together with San Mateo County &amp; the City of Half Moon Bay to reduce the emissions that lead to climate change. Join us &amp; weigh in at a joint workshop Oct 15 @ 6 https://t.co/3teEYTwvti,2020-09-29T23:53:02+00:00
🚨 Climate 🔥 🌎 🔥 Crisis 🚨,Twitter Web App,"@Nockit1 If that.  Think of climate change not as linear but instead as exponential with cascading feedback loops that catalyze a faster rate of change as it progresses.  Similarly, look at mass extinction as a house of cards (the food web) toppling when key underpinnings are destroyed.",2020-09-29T23:53:00+00:00
,Twitter for iPhone,coronavirus has killed a million people. climate change is irreversible. the government cares more about protecting their own than their citizens. theyre deleting statikk shiv. theyre deleting statikk shiv.,2020-09-29T23:52:55+00:00
"Sydney, New South Wales",Twitter for Android,Check this out #ClimateChange https://t.co/aUaEM94ji9,2020-09-29T23:52:54+00:00
"California, USA",Twitter for iPhone,"@ColSDM @AngelWarrior321 The west is on fire because of Arsonists, not climate change. #StopTheHoax",2020-09-29T23:52:48+00:00
NC -- finally! ,Twitter Web App,"""If you’re fearful of what you’re writing when you’re writing it, you are probably onto something."" #ClimateChange author @ElizabethaRush talks about writing the book Rising #JL11 @appstate",2020-09-29T23:52:40+00:00
,Twitter for iPhone,@KendraWrites Yet Fox News' Chris Wallace didn't think #ClimateChange #ClimateCrisis was a good topic for tonight's debate ...,2020-09-29T23:52:36+00:00
"Arlington, VA | New York, NY",Grabyo,"On the issue of stopping climate change, President Trump and former Vice President Joe Biden are on opposite sides.  @LisaDNews and @Yamiche take a look at the nominees' positions. https://t.co/c3lNUwNsvu",2020-09-29T23:52:28+00:00
,Hootsuite Inc.,Climate change is a core topic of discussion these days. Find out how much energy we use to heat our homes and more about heat pump energy consumption. https://t.co/HlcwR9k6cK #heatpump #environment #energyconsumption,2020-09-29T23:52:27+00:00
"Wellington, New Zealand",TweetDeck,The opportunities for human ingenuity and innovation in combating climate change https://t.co/kmR3e32e37,2020-09-29T23:52:24+00:00
New York,SocialFlow,"""We are never going to solve climate change — or a whole host of related challenges — without women in leadership positions."" — actress and climate activist @JaneFonda https://t.co/7RZdMb7Jpg",2020-09-29T23:52:22+00:00
"Washington, DC",Twitter for Android,"I'm voting for @JoeBiden and all @TheDemocrats because I believe in affordable health care, fighting climate change, that immigrants make us stronger, that gun control can save lives, that we need a strong welfare state.",2020-09-29T23:52:19+00:00
,Twitter for iPhone,"I just got off the phone with a constituent in HD31. Their biggest concern is climate change. My family and I love the incredible land of New Mexico. I will support measures to keep our environment, trails and wilderness safe, clean and preserved for future generations. https://t.co/EcarVpaqck",2020-09-29T23:52:18+00:00
,Twitter for Android,@ProgressNow00 @brhodes But if you recall he had one house that used more energy than 8 family homes and I being very conservative about that number because it seems that I actually remember it being 28 homes.  He used a  private jet to travel to a climate change summit and had his stretch limo in wait.,2020-09-29T23:52:15+00:00
"Coventry, Wales; Welshpool",Twitter Web App,"*Theoden voice* happy would I be if, in the twilight of my days, I saw the spark that wouldst drive us on, if only in the last twinkle of my eye, and jealous of those who's summers had just dawned  Is the Witch King climate change in this? I think he is, yah, cast it.",2020-09-29T23:52:11+00:00
,Twitter for Android,Lefty friends if you see this RT with #ClimateChange 👍🏼 @FatherLatoya @FereJohn  @fightdenial @Foksoks @fourantifakids @FoxheadRaven @freedaaron  @fukdub @garywilson2013 @GarciaAlcor @ginsengaddict @GloriaLaRiva @glowingcanary @GMFBurns @goodyweaver @GREEN_NEW_DEAL_ @GrowTheSquad https://t.co/RHSqVId7Av,2020-09-29T23:52:07+00:00
,Twitter Web App,@WarnarSteve @knews_knotes @Liberalguy7 @GasPriceWizard @LA_Stoffel @EC_Kosters My ex was an HVAC mechanic ... he also knows climate change is real.,2020-09-29T23:52:05+00:00
"Phoenix, AZ",Twitter Web App,@brendanporter Scottsdale for 2-years on a friendly climate change deal.,2020-09-29T23:52:05+00:00
,Twitter for Android,@AOC Okay why do we pay anything for Climate Change what to enrich or bribe people that seems to be what it's all about to me,2020-09-29T23:51:57+00:00
,Twitter Web App,@bettyboop7499 @tomselliott @JamesDeLong4G If you cared about your kids future you would not elect an out an out climate change denier who keeps on lowering environmental standards.His turnover of staff is mind boggling.,2020-09-29T23:51:54+00:00
,Twitter Web App,"Yes @GavinNewsom, we know that climate change is REAL. That's why we need you to stop #FuelingTheFlames in California. Here are our demands:  -ROLL out a 2500ft buffer -STOP new fossil fuel projects -DROP existing oil production https://t.co/zJS3nJPdYh",2020-09-29T23:51:49+00:00
,Twitter Web App,What we can do about climate change | 100 Year Forecast | The Spinoff https://t.co/RZ23a6Jo8a via @YouTube,2020-09-29T23:51:38+00:00
London,SocialFlow,Has world started to take climate change fight seriously? https://t.co/NBbpNEACIO,2020-09-29T23:51:35+00:00
DFW,Twitter for Android,"@jaxtaposition_ @Savion So it's either 4 more years of in action on climate change, or 4 years of imperfect action on climate change  This talking point is akin to climate denialism",2020-09-29T23:51:31+00:00
Vancouver,Twitter for Android,"@villarfco @emily_bernie @realDonaldTrump @CNN He's a con-man and obviously hiding his taxes for a reason.  His policies on climate change alone will be grim for future generations, including lovely DR.",2020-09-29T23:51:22+00:00
"New York, NY",Twitter Web App,"While I appreciate these topics, #climatechange is a threat felt throughout this country that should be reflected in these questions. Also, where is #healthcare; given the #pandemic of #COVID19 hopefully @JoeBiden knows exactly how to pivot. #Debates2020 https://t.co/b1KQVWdQEf",2020-09-29T23:51:21+00:00
"Brisbane, Australia",Twitter Web App,"We can't sit back and expect innovation and new technology alone to solve climate change. We need to take action today; both on a micro-level with our everyday lives, and on a macro-level with things like government legislation. https://t.co/k9dRic0Okg",2020-09-29T23:51:18+00:00
,Twitter for iPhone,#ClimateChange The climate has been changing for 4 billion years. Nothing new to see here. https://t.co/aK8777F0fy,2020-09-29T23:51:15+00:00
United Kingdom,Twitter for Android,"We're not ""climate change activists"". On the contrary - we're climate activists. Listen-To-The-Science activists. Survival activists. The only ones ""active"" for climate CHANGE are fossil fuel executives, and the politicians who talk-talk-talk and never act.",2020-09-29T23:51:15+00:00
She/her | 16 ♡ ,Twitter Web App,HOW DOES CUTTING MORE TREES HELP WILDFIRES WHAT:?&lt;&gt;@#?&gt;@$#**(#&amp;* THATS JUST CONTRIBUTING TO CLIMATE CHANGE MAKE IT MAKE SENSE PLSS 😭 https://t.co/ZrlDWzx1oI,2020-09-29T23:51:14+00:00
Brooklyn / SF,Twitter for iPhone,"@jasoncrawford No need to take a public stance. But I expect well-led companies to make active efforts to be anti-racist, mitigate their climate change impact, and avoid working with customers obviously complicit in human rights abuses.",2020-09-29T23:51:05+00:00
,Twitter Web App,"@thedailybeast Stay Focused! Coronavirus, joblessness and lack of financial support from government, damaging lies, police brutality, support for #WhiteSupremacy groups, climate change, his tax returns, mega debt,",2020-09-29T23:50:50+00:00
"Ottawa, Ontario",TweetDeck,Trump is not the only climate denier that is a leading a country… sadly  - #climatepoli #climatebrawl #climatecrisis #climatechange #ClimateAction https://t.co/9nVLcYINdZ,2020-09-29T23:50:49+00:00
,Twitter Web App,"@farmishly @CPC_HQ @DerekSloanCPC @erinotoole We work with forestry experts on this topic.  It is criminal to blame #climatechange when there are known, effective mitigations that are ignored. Taxing CO2 is less effective than proper forestry management. https://t.co/1ZuQytelUa https://t.co/61FRnuI45A",2020-09-29T23:50:48+00:00
"Madison, CT",Twitter for iPhone,Trump on climate change report: 'I don't believe it' - BBC News  #BidenHarris2020 #LincolnProject #RVAT2020 #PresidentialDebate2020 #TrumpCrimeFamily  https://t.co/bSACT0i40f,2020-09-29T23:50:40+00:00
,Twitter for iPhone,"@LesStonehouse In NSW we called it a “corner shop”, we lived close to one. We would get 20c and for that we could get 40 lollies, which we would pick out one by one driving the shopkeeper mad. Fun times before all the worry about climate change. 😔",2020-09-29T23:50:39+00:00
