user_country,source,content,date
"Richmond, London",Twitter Web App,"nothing pisses me off more when watching these debates than the group of undecided voters sitting there looking stupid. It's almost October, we're in a pandemic, we've had the protests, you've seen the presidents tax returns, we have the supreme court hanging in the balance etc.",2020-09-29T23:59:18+00:00
WashingtonDC,Twitter Web App,Goes on to explain history of Red Lining and shows a historical map of Federal Governments grading of neighborhood and then shows Montgomery County land use map. Cites Supreme Court case that zoned apartment buildings out of wealthy neighborhoods that led to further segregation.,2020-09-29T23:59:17+00:00
"Washington, DC",Twitter Web App,"@realSrDollar @realDonaldTrump TIME SENSITIVE, GOING ON TODAY*************: Supreme Court Conference to determine whether Alternative News reporters can be DENIED ALL RELIEF after being framed with child porn; Today’s the day #Patriots #WWG1WGA #MAGA https://t.co/FxlT1mEDS2",2020-09-29T23:59:17+00:00
"Washington, DC",Twitter for iPad,"Trump, minutes after offering Amy Coney Barrett the Supreme Court nomination, and she accepted, told reporters before his departure for Ohio that he had NOT made up his mind yet.   ""Five women are being looked at,"" he said. ""Five. And we’ll make a decision probably Saturday."" https://t.co/zmbEyaTia8",2020-09-29T23:59:15+00:00
"NH, United States",Twitter for iPhone,"Democrats hammer Trump's Supreme Court pick, say she could jeopardize Obamacare https://t.co/6otjSlvb2p",2020-09-29T23:59:15+00:00
"Rockford, IL",Twitter for Android,"Trump Supreme Court nominee Amy Coney Barrett meets with McConnell, top Republican senators https://t.co/hmol9Fq4Ma",2020-09-29T23:59:09+00:00
Somewhere in America ,Twitter for Android,"@McAdooGordon And then it goes to the Supreme Court. Charges should be made against the Judge.. All that I've heard and read, he's going to a new realm.",2020-09-29T23:59:03+00:00
,Twitter for Android,Barrett's record on abortion is an insult to injury to the legacy of ruth bader Ginsberg!!!! Confederates are trying to install mini me Susan collins to the supreme Court. It's definitely time to expand the scotus!!!!!!!!!!!!,2020-09-29T23:59:03+00:00
,Twitter for iPhone,@JonaryesStan The Supreme Court?,2020-09-29T23:59:02+00:00
"Co.Cork, Ireland",Twitter Web App,"Supreme Court Needs To Investigate Solicitors , Insurance Companies Staff &amp; Judges From High Court Discuss Cases Up Before Them #shocking..read this online and pubs near courts filled with all legal staff meeting after cases",2020-09-29T23:59:02+00:00
Kansas,Twitter Web App,@johnysonthespot @igottasay2 @realDonaldTrump By topic: Records - Biden as if he were Obama Supreme Court - god COVID-19 - Obama Economy - Himself Race &amp; Violence - Obama Integrity of election - Hillary and Democrats,2020-09-29T23:58:57+00:00
Colorado's Front Range,Twitter Web App,One-third of all U.S. presidents appointed a Supreme Court justice in an election year https://t.co/DS908ABmZK,2020-09-29T23:58:55+00:00
"Washington, DC",Twitter Web App,"@Conunderground TIME SENSITIVE, GOING ON TODAY*************: Supreme Court Conference to determine whether Alternative News reporters can be DENIED ALL RELIEF after being framed with child porn; Today’s the day #Patriots #WWG1WGA #MAGA https://t.co/FxlT1mEDS2",2020-09-29T23:58:54+00:00
"New Jersey, USA",Twitter for iPhone,"Presidential debate live updates: Biden, Trump to debate on covid-19, Supreme Court, economy and more https://t.co/UaJ1vOTRXk",2020-09-29T23:58:37+00:00
Colorado's Front Range,Twitter Web App,"Voters need to elect a President to choose Supreme Court justices. I agree: that's what voters did Nov 2016. Mr Trump is Pres. until 12 noon, Jan 20th, 2021 + Washington Post says ONE THIRD of U.S. Presidents nominated Justices in their fourth year (Washington Post)",2020-09-29T23:58:36+00:00
,Twitter for iPhone,@MaxBoot Too bad George Bush put the evil clearance Thomas on the Supreme Court; we can thank him for being just as evil as Trump.,2020-09-29T23:58:27+00:00
,Twitter for iPhone,"@senatemajldr It is best if #MoscowMitch just doesn’t speak about Supreme Court justices considering his history. For that matter, all Republican are hypocrites and should just shut up. We have the tapes.",2020-09-29T23:58:22+00:00
,Twitter for Android,Barrett's record on abortion is an insult to injury to the legacy of ruth bader Ginsberg!!!! Confederates are trying to install mini me Susan collins to the supreme Court. It's definitely time to expand the scotus!!!!!!!!!!!!,2020-09-29T23:58:13+00:00
,Twitter for iPhone,"@FriendRoseanna @briankp0101 @thehill Once Barrett gets on the Supreme Court, you’ll have to ask your Daddy or Husband for permission to do anything. You have no idea what other women have sacrificed for the rights you so flippantly give away.",2020-09-29T23:58:10+00:00
"Ohio, USA",Twitter for iPhone,@POTUS @TuckerCarlson   Why are we not hearing - since we have a Rep Pres with a Rep Senate a new Supreme Court Justice can be voted in. Obama￼ could not because it was a Republican Senate with a Democrat president!!!!￼,2020-09-29T23:58:06+00:00
,Twitter for iPhone,"This is called ""trying to feather your own nest.""  The American people do not elect the @potus only to have him defer the big decisions to the next president. There is no conceivable reason why the Senate should not confirm Amy Coney Barrett to the Supreme Court, now.  #Weasels https://t.co/3tTo3ZWSmc",2020-09-29T23:58:00+00:00
Northern California,Twitter Web App,Some random woman said on @FoxNews that the supreme court nomination should have been handled with respect and waited until after the election like Obama did. And @marthamaccallum didn't bother to correct the record. Obama DID nominate a candidate in 2016—didn't have the senate!,2020-09-29T23:57:57+00:00
,Twitter for iPhone,"@SenWhitehouse are you worried about Supreme Court stuff cuz of a national stage or cuz you know of state level corruption taking place??? And AGAIN making a national issue of democratic state issues?? Don’t look at what I’m doing, look over there, NOW!! https://t.co/7LIFhOIWha",2020-09-29T23:57:55+00:00
"Washington, DC",Twitter for iPad,Supreme Court Nominee Barrett Supreme Court Nominee Barrett Tied to Group That Subjugates Women to Their Husbands  @TimesHeraldPA @PittsburghPG @pgh_media @NewPghCourier @PittJewishChron @WATM   @WOLF @WWCP @WFXI   @WYFXFM  @WTXF @fox53wpgh  @fox43   https://t.co/DrUzEMf8Lg,2020-09-29T23:57:54+00:00
Southern USA,Twitter for iPhone,@SenTomCotton GOP is ramming through a Supreme Court candidate only weeks before an election. GOP is breaking the “rules”  that the GOP set up 4 yr ago to block a Democratic President 11 months before election.Seems you have a double standard. NO moral ground.,2020-09-29T23:57:48+00:00
"Montana, USA",Twitter for iPhone,@MTGOP @CooneyforMT $421 million? (It must be hard to be a MT Republican these days... governors don’t vote on Supreme Court candidates... 🤣🤣🤣),2020-09-29T23:57:46+00:00
,Twitter for iPhone,"Presidential debate live updates: Biden, Trump to debate on covid-19, Supreme Court, economy and more https://t.co/OoVuBCuzHB",2020-09-29T23:57:42+00:00
"Wisconsin, USA",Twitter Web App,"@ScottWalker @realDonaldTrump @JoeBiden Who cares! You and your state supreme court picks helped make the Packers No. 1!!! Way to do your part, Scott. https://t.co/6bfjNUFols",2020-09-29T23:57:36+00:00
Singapore,Twitter for Android,"@JoeBiden @KamalaHarris Judging from how you and Harris are attacking ACB and blocking her appt to the Supreme Court, your ill-attentions and ulterior motives are quite revealing for the discerning to see. Good luck!",2020-09-29T23:57:30+00:00
"Washington, DC",Mobile Web (M2),@SaraCarterDC NOM launches ad in support of Judge Amy Coney Barrett  #MAGA #KAG #SupremeCourt #AmyConeyBarrett #NOM #MAGA2020 https://t.co/Tam8GCdFxp,2020-09-29T23:57:28+00:00
,Twitter for Android,Barrett's record on abortion is an insult to injury to the legacy of ruth bader Ginsberg!!!! Confederates are trying to install mini me Susan collins to the supreme Court. It's definitely time to expand the scotus!!!!!!!!!!!!,2020-09-29T23:57:26+00:00
"Toronto, ON",Twitter for Android,@kylegriffin1 @thekeenanwire Except that the appeal to the Supreme Court will reverse that immediately after the election and the outstanding votes will not be counted.,2020-09-29T23:57:21+00:00
"Austin, TX",Twitter for iPad,@mkraju This is one of many reasons I could never serve on the Supreme Court. I’d look at a 69 page questionnaire and peace out.,2020-09-29T23:57:18+00:00
,Twitter for Android,"@gapeachtina @Debra38923704 @ScottPresler @realDonaldTrump Wow, this apparently a surprise to some people. @GOP has literally argued (successfully!) in the Supreme Court that gerrymandering for political advantage is legal.",2020-09-29T23:57:17+00:00
"Washington, DC",Twitter for iPad,Supreme Court Nominee Barrett Tied to Group That Subjugates Women to Their Husbands @TribLIVE @mcall @PatriotNews @PennLive @PA_Journal @TheIntellNews  @lancasteronline. @ReadingEagle @timestribune @YorkDispatch @ydrcom @TimesHeraldPA @PittsburghPG https://t.co/DrUzEMf8Lg,2020-09-29T23:57:16+00:00
"Hartford, CT",Twitter for Android,"If I were managing the GOP campaign, I'd lean into the Supreme Court nom. I'd frame it as effectiveness (which it is, btw). If there's one thing Americans like more than moralizing, it's competition. #Debates2020",2020-09-29T23:57:15+00:00
United States,Twitter for iPad,@realanthonyc Yes! I am concerned about mail in ballots but I will accept it if he wins. I would NEVER behave like I have seen other people act towards President Trump. My greatest wish has been to see conservative judges appointed to the Supreme Court. PT has delivered!,2020-09-29T23:57:13+00:00
,Twitter for iPhone,"@PittsburghPG Republicans in Congress have shown again &amp; again to work for Trump, &amp; not the American people. From turning a blind eye to Trump hiding the dangers of COVID-19, insulting our men &amp; women in uniform, EVADING taxes, the Supreme Court... #VoteEarlyInPerson. https://t.co/5l2F1spRUL",2020-09-29T23:57:13+00:00
"Lubbock, TX",Twitter for iPhone,"Presidential debate live updates: Biden, Trump to debate on covid-19, Supreme Court, economy and more https://t.co/1Xnjeyildu",2020-09-29T23:57:11+00:00
Pocket,Twitter for iPhone,@axios Liberals think the Supreme Court seat is a Make A Wish Foundation for dying Justices.,2020-09-29T23:57:09+00:00
"Detroit, MI",Twitter for Android,"@erlichmanr @speechboy71 The supreme court has whatever powers it chooses to claim for itself. I'm saying, even as pessimistic as I am, I can't see this outcome.",2020-09-29T23:57:08+00:00
,Twitter for iPhone,"@KVOA Republicans in Congress have shown again &amp; again to work for Trump, &amp; not the American people. From turning a blind eye to Trump hiding the dangers of COVID-19, insulting our men &amp; women in uniform, EVADING taxes, the Supreme Court... #VoteEarlyInPerson. https://t.co/5l2F1spRUL",2020-09-29T23:57:07+00:00
"Moline, IL",SocialNewsDesk,Grassley met with President Donald Trump's Supreme Court nominee Tuesday. Ernst meeting set for Wednesday. https://t.co/XgJb4TyGF6,2020-09-29T23:57:06+00:00
Miami ,Twitter for iPhone,God provided President Trump with another Supreme Court nominee so America could repent from its wickedness  🇺🇸,2020-09-29T23:57:04+00:00
,Twitter for iPhone,"@MiamiHerald Republicans in Congress have shown again &amp; again to work for Trump, &amp; not the American people. From turning a blind eye to Trump hiding the dangers of COVID-19, insulting our men &amp; women in uniform, EVADING taxes, the Supreme Court... #VoteEarlyInPerson. https://t.co/5l2F1spRUL",2020-09-29T23:57:01+00:00
"California, USA",Twitter Web App,"What is so hard to understand about the fact that we need a full Supreme Court because of all of the #VoterFraud that's going on, and we may need a SCOTUS Decision on the results ! Voter Fraud is going on right now and it is not going away !! #FillTheSeatNOW https://t.co/OwbsuA81WO",2020-09-29T23:57:01+00:00
,Twitter for iPhone,"In summary, this election is for all the marbles . . . the Presidency, the House of Representatives, the Senate, and the Supreme Court. Together, they set the agenda for this country.",2020-09-29T23:56:50+00:00
USA,Twitter Web App,Pelosi says Biden shouldn't debate Trump because Trump doesn't care about the Constitution. Did I get that right? Isn't Pelosi and Biden camps insisting that he NOT follow the Constitutional duty to nominate and fill the vacant #SupremeCourt seat? #ConfirmACB  #EarpieceJoe,2020-09-29T23:56:49+00:00
,Twitter for iPhone,"@AP Republicans in Congress have shown again &amp; again to work for Trump, &amp; not the American people. From turning a blind eye to Trump hiding the dangers of COVID-19, insulting our men &amp; women in uniform, EVADING taxes, the Supreme Court... #VoteEarlyInPerson. https://t.co/5l2F1spRUL",2020-09-29T23:56:42+00:00
Chaparral By The Slough,Twitter for iPhone,"@AP And let’s see...who was the global head of the real-estate capital markets division of Deutsche Bank, which loaned to Trump when other banks wouldn't? Justin Kennedy. Who is Justin Kennedy’s daddy? Supreme Court Justice (Ret) Kennedy.",2020-09-29T23:56:41+00:00
,Twitter Web App,"I actually favor the ACA.  Now that we passed it, we should keep the coverage.  The Supreme Court should not legislate from the bench by overturning it.  Love you all.",2020-09-29T23:56:39+00:00
"Sydney, New South Wales",IFTTT,Latest post: Supreme Court rejects Subway franchisee’s VAT appeal due to sugar content in sandwiches https://t.co/dO4ehqXSlU #irishnews,2020-09-29T23:56:37+00:00
,Twitter for iPhone,@ProjectLincoln @JuddApatow Got the idea from@McConnell who approves a Supreme Court justice before they are even announced,2020-09-29T23:56:35+00:00
"Miami, FL",Twitter for iPad,Here are the topics tonight: Biden and Trump’s records Covid-19 Supreme Court Economy Race and unrest Election integrity  The debate will last 90 minutes and each segment will last 15 minutes @WPLGLocal10,2020-09-29T23:56:33+00:00
"Co.Cork, Ireland",Twitter Web App,Supreme Court receives report into Seamus Woulfe's attendance at golf event (via @thejournal_ie) https://t.co/iUyO1VnA0D,2020-09-29T23:56:28+00:00
,Twitter for Android,Barrett's record on abortion is an insult to injury to the legacy of ruth bader Ginsberg!!!! Confederates are trying to install mini me Susan collins to the supreme Court. It's definitely time to expand the scotus!!!!!!!!!!!!,2020-09-29T23:56:27+00:00
"San Francisco, CA",Twitter Web App,". .@SenatorReid is open to court expansion: ""...the Supreme Court is not a static body. It's not always been nine members...We should show that we've changed the number of Justices in the past, and we may have to do it again."" https://t.co/k46qOMqhbD",2020-09-29T23:56:27+00:00
,Twitter for Android,"Why is it that when ever the democrats don't get their way, they want to change the rules? They want to get rid of the electoral college, change how the senate votes, mail in ballots, and now change the terms for the Supreme Court? Seriously, wtf?",2020-09-29T23:56:26+00:00
"Washington, DC",SocialFlow,"Washington Post op-ed says Justice Thomas should recuse himself if 2020 election battle reaches Supreme Court, due to the contentious confirmation hearing where @JoeBiden accused him of rape.   https://t.co/shNKLnXmsZ",2020-09-29T23:56:21+00:00
,Twitter for iPhone,"@xan_desanctis They subjugate women so much that one is ending up on the Supreme Court, that’s some hall of fame level cognitive dissonance",2020-09-29T23:56:21+00:00
"Florida, US",SmartNews | スマートニュース,Trump's US Supreme Court nominee linked to group that teaches wives to submit to will of their husbands | 1 NEWS | TVNZ https://t.co/8NT0srZvxT #SmartNews,2020-09-29T23:56:17+00:00
,Twitter Web App,@Scaramucci @gtconway3d President Donald Trump gets his THIRD NOBEL PEACE PRIZE nomination; Plus 3 Supreme Court Justices; what an amazing President...all in his FIRST TERM Plus over FIVE MILLION JOBS ADDED since Covid!! WOW! https://t.co/m8eijaRaXk,2020-09-29T23:56:13+00:00
"Katy, TX",Twitter for iPhone,Let me ask the people on the left this. What happens if we don’t appoint a 9th Supreme Court judge and something happens to the election. It’s brought to the Supreme Court and it’s a 4-4 tie. What happens then?,2020-09-29T23:56:13+00:00
,Twitter for Android,"@BTDGreg It stresses me out to think about this, but I fear otherwise-decent people who can't bear to vote for trump could persuade themselves to vote for a Supreme Court justice,  by way of trump. That's why I'd rather they just hurry up and confirm her before the election.",2020-09-29T23:56:01+00:00
"Roswell, GA",Twitter for iPhone,"@TeamTrump Most people think Obama didn’t selected judge for supreme court, it is sad.",2020-09-29T23:55:59+00:00
United States,Twitter for iPhone,President Donald Trump will carry the electoral college. There will be many fraudulent ballots. The Supreme Court will tell the states to stop counting and that will be the end of the Marxists!  Riots will be put down. Covid19 will end! JOBS and LIBERTY! Hallelujah,2020-09-29T23:55:51+00:00
"Washington, DC",Twitter Web App,"@billprady If you want to continue doing research as you suggested, my organization, the Jewish Coalition for Religious Liberty, filed this amicus brief in the Supreme Court today in another vitally important case for religious minorities.  https://t.co/1dC139XNC0",2020-09-29T23:55:50+00:00
"Las Vegas, Nevada",Twitter for iPhone,@KamalaHarris @JoeBiden Is an #Impeached President allowed to put forth a #SupremeCourt Nominee? Isn’t that the point of Impeachment? It says they are no longer trusted to make decisions just like this.#PresidentialDebate2020,2020-09-29T23:55:50+00:00
"Pensacola, FL",Twitter for iPad,"@HillaryClinton Bet you’re glad Trump’s seating three Supreme Court Justices, and 216 Federal judges to date. Enjoy your loss.",2020-09-29T23:55:49+00:00
"Wisconsin, USA",Sprout Social,"Pointing to the stances of the Wisconsin Supreme Court and Legislature, @GovEvers is not signalling state actions beyond the mask mandate amid a surge in COVID-19 cases, and urges people to stay home if they don't need to go out, reports @SJohnsonWPR @WPR https://t.co/YZiudS7q8S",2020-09-29T23:55:47+00:00
Ohio,Twitter for iPad,PEOPLE just don’t get it OBAMA couldn’t get a Supreme Court pick across because his PARTY didn’t hold the Senate they had the house his second term. If Obama had a Democrat Senate he would of made a pick and Voted on a Justice of the Supreme Court. Like Republicans doing now. 🇺🇸,2020-09-29T23:55:45+00:00
🌊 FL: Surviving #DeathSantis 🌊,Twitter Web App,"@JohnCornyn No!  Saying “Democrats are evil” IS pure scare tactics.  Saying “if the Supreme Court struck down the Affordable Care Act, some 1 million Texans would lose subsidized health insurance plans” IS telling the truth.  Nice try, Senator. You know better.",2020-09-29T23:55:45+00:00
,Twitter for Android,Barrett's record on abortion is an insult to injury to the legacy of ruth bader Ginsberg!!!! Confederates are trying to install mini me Susan collins to the supreme Court. It's definitely time to expand the scotus!!!!!!!!!!!!,2020-09-29T23:55:45+00:00
United States,Twitter for Android,@geaux_trump @JoeBiden Love the spin 😂Well he said he would release them if he got elected and once he did get elected he went to the supreme court to try make sure they didn't get released. We now know why he disputed this in the supreme court when you look at the NYT article.,2020-09-29T23:55:42+00:00
,Twitter for iPhone,"@Peter_Wehner @nunuvyerbiz @mckaycoppins @TheAtlantic I assume his Christian base don’t care what he says, other than he will build a wall, and insert a pro Life judge to the Supreme Court. Many evangelical  fake Christian, are full of hypocrisy.",2020-09-29T23:55:36+00:00
,Twitter Web App,"Collins, Gideon clash over Supreme Court, pandemic in debate https://t.co/a9x8jeIpWF can't be replaced until after election Trump law",2020-09-29T23:55:31+00:00
,Twitter Web App,"The Supreme Court participated in @RoLAustralia's Virtual Law Day Out to replicate an excursion by students to the courts. Watch Justice Bellew give a tour of a courtroom, speak about the rule of law and explain his path to becoming a Judge here: https://t.co/LiFGRbtz19",2020-09-29T23:55:31+00:00
,Twitter Web App,Pennsylvania Republicans Ask Supreme Court to Halt Mail Voting Extension https://t.co/2oOGwpYMkJ via @BreitbartNews,2020-09-29T23:55:31+00:00
,TweetDeck,"@Dharma2X The Supreme Court on August 30, 2007 Order of Stay solely in my name saved just in time. All previous petitions in 2006 of Jagadguru Shankaracharyas, and other luminaries were dismissed outright in SC. So Ashokji and Sudharshanji urged since It was UPA planned to blow it with RDX",2020-09-29T23:55:30+00:00
"New Mexico, USA",Twitter for iPhone,@senatemajldr Mitch what made Merrick Garland unfit to be nominated to the Supreme Court? Come on Mitch  others want to here your great reason.,2020-09-29T23:55:23+00:00
Houston TX ,Twitter for Android,@crowndangel @justask_tyra President to be Biden needs to nominate him to the Supreme Court,2020-09-29T23:55:22+00:00
,Twitter for iPhone,TN Court of Appeals declares Governor Lee’s private school vouchers unconstitutional. Holding breath on S. Carolina Supreme Court doing same w/ Gov. McMasters’ vouchers. Confirms state constitutions are last line of defense for public education. 1/x https://t.co/oecbc9tfkf,2020-09-29T23:55:20+00:00
"Georgia, USA",Twitter Web App,She wants the Judicial Branch to stew in their own pot &amp; FORCE the Supreme Court to make it right to embarrass slimy Judge Sullivan &amp; the Gang of Judges who allowed it! https://t.co/nAcMjycafm,2020-09-29T23:55:15+00:00
,Twitter Web App,🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑 GOP asks Supreme Court to halt mail voting extension in Pennsylvania https://t.co/xVNhHj9TYb,2020-09-29T23:55:14+00:00
,Twitter for Android,It will go to Supreme Court https://t.co/p4ZyhJD3TQ,2020-09-29T23:55:11+00:00
,Twitter for iPhone,"Perhaps you need to freshen up, Article 2 of The Constitution. The President has a duty to nominate his choice for the vacant Supreme Court Justice. But yet, you &amp; the other Dem cronies argue.  The Constitution spells it out clearly. Same for Impeachment-Article 4!! Read Up! https://t.co/RCAMYfzR14 https://t.co/PESQra0BI0",2020-09-29T23:55:11+00:00
"Houston, TX, USA",SocialOomph,"BREAKING: Amy Coney Barrett, Supreme Court nominee, redefines feminism https://t.co/EhnmCsZAjo",2020-09-29T23:55:08+00:00
,Twitter Web App,The Supreme Court: Last Week Tonight with John Oliver (HBO) https://t.co/agXJaLlUdt via @YouTube,2020-09-29T23:55:07+00:00
,Twitter for Android,@carrielukas @Forbes Every Supreme court nomination made by a Republican president in last 30 years has been met by hand wringing and dire predictions.  Not one has come true.  Not one.,2020-09-29T23:55:05+00:00
"Bronx, NY",Twitter Web App,Demand that Republican senators respect the will of the People and wait until after the 2021 inauguration to consider a Supreme Court nominee! Our health care and our rights depend on it. Sign the petition: https://t.co/wrhhJefcrH via @PeopleFor #WeDissent,2020-09-29T23:55:03+00:00
"Las Vegas, NV",Twitter for iPhone,"@JStein_WaPo Covid, Economy, Supreme Court",2020-09-29T23:55:03+00:00
,Twitter for Android,@RamonGovea @CBS_Herridge @SidneyPowell1 @GenFlynn Democrats don't care about separation of power. They want to pack the supreme court with liberals activist judges.,2020-09-29T23:54:54+00:00
"Cumming, Ga.",Twitter Web App,"@chuckwoolery It’s the Supreme Court, not the Make A Wish Foundation, Chuckie!",2020-09-29T23:54:53+00:00
NYC,Twitter for iPhone,Hey Ohio!  Trump's Supreme Court is getting ready to take away your healthcare!  Call your Senators and tell them No Confirmation Before Inauguration.  #NoConfirmationBeforeInauguration,2020-09-29T23:54:49+00:00
,Twitter for iPhone,@chipfranklin And what’s it called when you steal a Supreme Court seat?,2020-09-29T23:54:47+00:00
"Washington, DC",Twitter for iPad,Supreme Court Nominee Barrett Tied to Group That Subjugates Women to Their Husbands @denverpost @TB_Times @pbpost @statesman @startelegram @MiamiHerald @Tennessean @courierjournal  @heraldleader @thestate @postandcourier @sunherald @JxnFreePress  @stltoday https://t.co/DrUzEMf8Lg,2020-09-29T23:54:46+00:00
"Las Vegas, Nevada",Twitter for iPhone,@KamalaHarris @JoeBiden Is an #Impeached President allowed to put forth a #SupremeCourt Nominee? Isn’t that the point of Impeachment? It says they are no longer trusted to make decisions just like this.#PresidentialDebate2020,2020-09-29T23:54:44+00:00
San Diego,Twitter for Android,@nbcsandiego Yeah. She could have been so much more than a Supreme Court Justice if only her husband wasn't subjugating her. 😐 nbcsandiego is a transparently biased laugh a minute.,2020-09-29T23:54:31+00:00
,Twitter for Android,"@mkraju Schumer tries to force garbage all the time who you kidding?  In fact recently, Schumer threatened the supreme Court justices themselves.  Come on Man (u)",2020-09-29T23:54:31+00:00
,Twitter for iPhone,@DiscordianFox @NYkid212 @SocialistMMA @johncusack I’m pretty sure she wouldn’t have nominated a conservative judge for Supreme Court.,2020-09-29T23:54:28+00:00
,Twitter for iPhone,@OregonGovBrown If it’s above all politics why are you playing politics and saying that our duly elected president shouldn’t pick a supreme court nominee when he has every right under the constitution to do so?,2020-09-29T23:54:24+00:00
Quezon City,Twitter Web App,Malacañang said the IATF-EID is not bothered by a petition challenging the Supreme Court to issue temporary restraining order to stop the task force from imposing quarantine restrictions on senior citizens amid the Covid-19 pandemic.  https://t.co/ukVSAscLob,2020-09-29T23:54:22+00:00
,Twitter for iPhone,Supreme Court nominee Judge Amy Coney Barrett has submitted her responses to the Senate Judiciary Questionnaire:  https://t.co/DTz3XakkI6,2020-09-29T23:54:22+00:00
Cape Cod,Twitter Web App,@BidenWarRoom Biden’s False and Exaggerated Supreme Court Claims @ https://t.co/nOWmUDE7mH https://t.co/TzIWkFglra,2020-09-29T23:54:17+00:00
,Twitter Web App,@RealJamesWoods I feel so stupid I didn't realize the constitution states all dying wishes of supreme court justices must be honored. Thank you kammie.,2020-09-29T23:54:17+00:00
16 ♡ insta: bustedandblueballs,Twitter Web App,"Demand that Native Voices Count in the Census, the 2020 Election, and the Supreme Court!  Urge Congress to ensure Native people are fully counted in the U.S. Census and remove all barriers so their voices are heard in the 2020 Election. Sign here:  https://t.co/uUsTxURxyg",2020-09-29T23:54:13+00:00
NYC,Twitter for iPhone,Hey Kansas! Trump's Supreme Court is getting ready to take away your healthcare!  Call your Senators and tell them No Confirmation Before Inauguration.  #NoConfirmationBeforeInauguration,2020-09-29T23:54:11+00:00
"Skyrim, Tamriel",Twitter for iPhone,"@bourgeoisalien the supreme court is lost for decades, if not forever. Biden won’t do anything to ameliorate, well, anything, so there’s no upside at all to him winning; and quite a bit of downside, since the blame will quickly shift to him and the Democrats. it’s a suckers game rn.",2020-09-29T23:54:05+00:00
,Twitter for iPhone,"@WPBF25News Republicans in Congress have shown again &amp; again to work for Trump, &amp; not the American people. From turning a blind eye to Trump hiding the dangers of COVID-19, insulting our men &amp; women in uniform, EVADING taxes, the Supreme Court... #VoteEarlyInPerson. https://t.co/5l2F1spRUL",2020-09-29T23:54:04+00:00
SoFlo,dlvr.it,White House starts outreach to key senators on Supreme Court pick https://t.co/4uvL8RA6tc https://t.co/iHX3NudeqL,2020-09-29T23:54:03+00:00
