user_country,source,content,date
United States,Twitter for iPhone,@Ilhan You actually think people care about his taxes. Nobody would pay them if they could get away with it lol,2020-09-29T23:59:46+00:00
"Farmington , NY",Twitter for iPhone,@real_defender @JoeBiden If your wanna be boyfriend @realDonaldTrump has nothing to hide and the Times story is “fake news”; why does t he release his taxes to prove it?,2020-09-29T23:59:46+00:00
"Silver Spring, MD",Twitter for iPhone,"The kids are not alright.   On the one hand, we love a fake billionaire with gold toilets who avoids paying taxes.  On the other hand, this ice cream is too luxurious! https://t.co/hX0HxSZnHt",2020-09-29T23:59:46+00:00
"Ontario, Canada",Twitter for iPhone,"@gtconway3d And when his Russian lenders get their eyes on his taxes and realize they too were conned and his true net worth actually is, well...",2020-09-29T23:59:46+00:00
,Twitter for iPhone,@Ilhan That’s a conversation to have with your parties nominee.  Biden helped in facilitating the current tax system.  How bout that system when you’re paying for and casting people ballots?  Riddle me that?🤷🏽‍♂️,2020-09-29T23:59:45+00:00
,Twitter for iPhone,Joe Biden really released his tax returns the day of the debate..,2020-09-29T23:59:45+00:00
United States,Twitter for iPhone,Lets knock itn out the park JOE !!!!  Send non tax paying UNAMERICAN back to where he came from .... then let NYC prosecute him https://t.co/6SD8S2VVtW,2020-09-29T23:59:45+00:00
"Philadelphia, PA",Twitter for iPhone,@6abc How many households paid $288K in taxes this year (that’s more than @PhillyMayor or @PPDCommish makes)  @JoeBiden will pretend he’s just like us🙄  The Biden’s are RICH PRETENDING to be poor - come on man!  @realDonaldTrump doesn’t pretend he wasn’t rich going into the presidency,2020-09-29T23:59:45+00:00
"Ottawa, Ontario",TweetDeck,"More proof that either Joe hasn't been hacked or that there was nothing good to have hacked.  Because this is really weak sauce.  and, yes, Don Jr really wants to be Dumbest Trump of the Week.  Sorry, Ivanka wins this week for letting dad implicate her on tax fraud. https://t.co/m9wCQzFQQ8",2020-09-29T23:59:45+00:00
"Chicago, IL",Twitter for iPhone,"Death, taxes, and the indians getting punked in the playoffs by a team with a bigger payroll. Womp womp",2020-09-29T23:59:44+00:00
Texas,Twitter Web App,"@AnnCoulter @realDonaldTrump You're smarter than this, Ann. You just sound pitiful. Even I know that there is more to the tax laws and who made them beneficial for the rich.",2020-09-29T23:59:44+00:00
"England, United Kingdom",Twitter Web App,who's going to tell dana that the military men and women she claims to respect are paid with tax dollars? https://t.co/t0Oc02XABs,2020-09-29T23:59:44+00:00
,Twitter for iPhone,"@UofIPackWSFan @AB1132 @BenFinfer Trump IS the socialist he rails about.  Living off taxpayer funding to the tune of $150mm+ in golf, much of which is directed to his cash draining, failing business ventures (which he should have been required to divest). Meanwhile he’s paid $1500 in taxes in more than a decade.",2020-09-29T23:59:44+00:00
"Vancouver, BC",Twitter for iPhone,"More ground breaking, cutting-edge ‘news’ from CBC. Tax payer dollars hard at work. 🙄 #DefundCBC https://t.co/7e5M3iLjPc",2020-09-29T23:59:44+00:00
"Bowling Green, USA 🇺🇸",Twitter for iPad,Trump paid $750 in taxes.  And Joe is the elitist! https://t.co/U9acQlkDtO,2020-09-29T23:59:44+00:00
,Twitter for iPhone,"@JoeBiden When you wanna tax more than profits, that’s punishment.",2020-09-29T23:59:44+00:00
"San Diego, CA",Twitter for Android,"@mjfree I've been saying that. The way trump pays his taxes, he wants to defund everything.",2020-09-29T23:59:43+00:00
,Twitter Web App,"Grassley says disclosing Trump's tax records without authorization could violate law   What a joke Grassley is, he's more concerned about where the info came than the years of tax fraud trump has engaged in!  Law and Order GOP my foot",2020-09-29T23:59:43+00:00
,Twitter for iPhone,It’s funny I was having a business conversation with a close friend and we spoke on how we were going to set up our business and get paid so we don’t pay taxes or less of it and yet y’all.....nvm I’m good,2020-09-29T23:59:43+00:00
Canberra,Twitter for Android,"@ScottPresler @realDonaldTrump $750 in taxes paid.  200,000 dead Americans.  Good record.",2020-09-29T23:59:43+00:00
California,Twitter Web App,@M_SullivanTax I was told two things my first day as a tax accountant:  1) You can't get a business deduction unless you put it in the return (and wait for an (unlikely) IRS/state audit to debate and negotiate);  2) Pigs get fat; hogs get slaughtered.,2020-09-29T23:59:42+00:00
"Denver, CO",Twitter for iPhone,@OfficialJLD #POTUS paid $1500 total in fed #taxes in ‘16 &amp; ‘17. #Donate $15/each to @JoeBiden &amp; #FlipTheSenateBlue races: @Hickenlooper @CaptMarkKelly @GreenfieldIowa @CalforNC @SaraGideon @harrisonjaime @stevebullockmt @BarbaraBollier. #TrumpTaxes #TrumpMeltdown #TaxCheatTrump #VoteReady,2020-09-29T23:59:42+00:00
Arizona,Twitter for iPhone,"@AOC He doesn’t take a salary! When you have a business you get perks as you should! Netflex and Amazon doesn’t pay federal taxes but you’re going to gang up on him because of your hate for him! Also, you giving a man a blow job is surfacing all over social media, you might ✅ it out!",2020-09-29T23:59:42+00:00
CA,Twitter Web App,"@JamesGRickards I like be reading the comments on this post.  It’s a bunch of educated accountant tax nerds debating deductibles, capital gains, tax code, etc. just to prove the NYT is misleading and untruthful towards Trump.  It’s the New York Times, what’d you expect?",2020-09-29T23:59:42+00:00
,Twitter for iPhone,"@KamalaHarris @JoeBiden If he wants to win,  he needs to attack and keep grinding the taxes",2020-09-29T23:59:42+00:00
"Oregon, USA",Twitter for iPhone,@Cece57938158 @RealSteveCox @JoeBiden @KamalaHarris Why are you defending the people who wrote the laws that allowed Trump to not pay taxes.,2020-09-29T23:59:42+00:00
"Pennsylvania, USA",Twitter for Android,Let's talk Taxes! @realDonaldTrump  https://t.co/yvCPlaAdIF,2020-09-29T23:59:41+00:00
Seattle,Twitter for Android,My Dungeons &amp; Dragons character Avren paid more real money in taxes this year than Donald Trump.,2020-09-29T23:59:41+00:00
fy_snow,Twitter Web App,"@RealJamesWoods so when trump doesn't pay his taxes he's smart, but if someone you don't like saves their money and who knows, maybe invests it to make more over the years, they're obviously corrupt right?   you and the rest of your kind are as backassward as it gets.",2020-09-29T23:59:41+00:00
Kentucky,Twitter for Android,"So let me get this straight, Biden released his tax returns. Uhmm... hasn't he been paid by taxpayers his entire life?? So I guess he his showing what scraps from the American table he gave back? I don't get it? https://t.co/Og7128f39k",2020-09-29T23:59:40+00:00
,Twitter for iPhone,"@SteveGuest The thing is, Biden would share the ice cream and trump would claim it as a $1,300 weight loss tax deduction.",2020-09-29T23:59:40+00:00
,Twitter Web App,@SpeakerPelosi @mitchellreports Its none of the publics business.  The President is not required https://t.co/6AVMRbxvTt his taxes. Its the law.,2020-09-29T23:59:40+00:00
,Twitter for iPhone,"@Patrykia @Ilhan Donald trump was never a senator so he had no say in writing of tax laws lol, Biden scape goatee taxes same way trump did, not saying it’s right but there’s a difference, joe sat on senate committee who wrote the laws",2020-09-29T23:59:40+00:00
